"million env steps","PRETRAIN_FINAL_RUN - _step","PRETRAIN_FINAL_RUN - _step__MIN","PRETRAIN_FINAL_RUN - _step__MAX","PRETRAIN_FINAL_RUN - particle reward unnormalized","PRETRAIN_FINAL_RUN - particle reward unnormalized__MIN","PRETRAIN_FINAL_RUN - particle reward unnormalized__MAX"
"60.299248","3992033","3992033","3992033","0.15706324577331543","0.15706324577331543","0.15706324577331543"
"60.306416","3992509","3992509","3992509","0.17250719666481018","0.17250719666481018","0.17250719666481018"
"60.472304","4003473","4003473","4003473","0.1921262890100479","0.1921262890100479","0.1921262890100479"
"60.474352","4003612","4003612","4003612","0.14639726281166077","0.14639726281166077","0.14639726281166077"
"60.534768","4007604","4007604","4007604","0.1723281890153885","0.1723281890153885","0.1723281890153885"
"60.549104","4008556","4008556","4008556","0.1475437730550766","0.1475437730550766","0.1475437730550766"
"60.58392","4010862","4010862","4010862","0.16939301788806915","0.16939301788806915","0.16939301788806915"
"60.652528","4015404","4015404","4015404","0.11963844299316406","0.11963844299316406","0.11963844299316406"
"60.657136","4015707","4015707","4015707","0.13603302836418152","0.13603302836418152","0.13603302836418152"
"60.698096","4018415","4018415","4018415","0.1676120162010193","0.1676120162010193","0.1676120162010193"
"60.739568","4021161","4021161","4021161","0.1537526696920395","0.1537526696920395","0.1537526696920395"
"60.742128","4021329","4021329","4021329","0.16189029812812805","0.16189029812812805","0.16189029812812805"
"60.745712","4021568","4021568","4021568","0.12846486270427704","0.12846486270427704","0.12846486270427704"
"60.746224","4021603","4021603","4021603","0.1582072228193283","0.1582072228193283","0.1582072228193283"
"60.75288","4022043","4022043","4022043","0.12194651365280151","0.12194651365280151","0.12194651365280151"
"60.80664","4025597","4025597","4025597","0.1560049057006836","0.1560049057006836","0.1560049057006836"
"60.812272","4025972","4025972","4025972","0.14209644496440887","0.14209644496440887","0.14209644496440887"
"60.828656","4027053","4027053","4027053","0.14999105036258698","0.14999105036258698","0.14999105036258698"
"60.831216","4027222","4027222","4027222","0.14316090941429138","0.14316090941429138","0.14316090941429138"
"60.85272","4028646","4028646","4028646","0.16107399761676788","0.16107399761676788","0.16107399761676788"
"60.87832","4030339","4030339","4030339","0.17462527751922607","0.17462527751922607","0.17462527751922607"
"60.892656","4031285","4031285","4031285","0.17185653746128082","0.17185653746128082","0.17185653746128082"
"60.914672","4032743","4032743","4032743","0.11643204092979431","0.11643204092979431","0.11643204092979431"
"60.956656","4035520","4035520","4035520","0.16355374455451965","0.16355374455451965","0.16355374455451965"
"60.95768","4035587","4035587","4035587","0.1281811147928238","0.1281811147928238","0.1281811147928238"
"60.959728","4035721","4035721","4035721","0.12367421388626099","0.12367421388626099","0.12367421388626099"
"60.963824","4035990","4035990","4035990","0.1687016487121582","0.1687016487121582","0.1687016487121582"
"60.989936","4037718","4037718","4037718","0.15154705941677094","0.15154705941677094","0.15154705941677094"
"60.990448","4037753","4037753","4037753","0.1316811889410019","0.1316811889410019","0.1316811889410019"
"61.040112","4041036","4041036","4041036","0.1486116498708725","0.1486116498708725","0.1486116498708725"
"61.071856","4043135","4043135","4043135","0.1324477642774582","0.1324477642774582","0.1324477642774582"
"61.114352","4045946","4045946","4045946","0.1639729142189026","0.1639729142189026","0.1639729142189026"
"61.178352","4050179","4050179","4050179","0.1683996170759201","0.1683996170759201","0.1683996170759201"
"61.248496","4054820","4054820","4054820","0.16319146752357483","0.16319146752357483","0.16319146752357483"
"61.294576","4057867","4057867","4057867","0.14998812973499298","0.14998812973499298","0.14998812973499298"
"61.299184","4058171","4058171","4058171","0.1753353476524353","0.1753353476524353","0.1753353476524353"
"61.301744","4058342","4058342","4058342","0.1729368418455124","0.1729368418455124","0.1729368418455124"
"61.308912","4058815","4058815","4058815","0.1681445688009262","0.1681445688009262","0.1681445688009262"
"61.384176","4063797","4063797","4063797","0.15429523587226868","0.15429523587226868","0.15429523587226868"
"61.4236","4066403","4066403","4066403","0.1472584307193756","0.1472584307193756","0.1472584307193756"
"61.479408","4070097","4070097","4070097","0.15690918266773224","0.15690918266773224","0.15690918266773224"
"61.481968","4070266","4070266","4070266","0.1344463974237442","0.1344463974237442","0.1344463974237442"
"61.545968","4074498","4074498","4074498","0.17183397710323334","0.17183397710323334","0.17183397710323334"
"61.605872","4078461","4078461","4078461","0.14998656511306763","0.14998656511306763","0.14998656511306763"
"61.693424","4084251","4084251","4084251","0.1880476325750351","0.1880476325750351","0.1880476325750351"
"61.702128","4084829","4084829","4084829","0.17727115750312805","0.17727115750312805","0.17727115750312805"
"61.709296","4085303","4085303","4085303","0.1825943887233734","0.1825943887233734","0.1825943887233734"
"61.722608","4086184","4086184","4086184","0.1735672801733017","0.1735672801733017","0.1735672801733017"
"61.790192","4090650","4090650","4090650","0.14446935057640076","0.14446935057640076","0.14446935057640076"
"61.892592","4097427","4097427","4097427","0.13904711604118347","0.13904711604118347","0.13904711604118347"
"61.91256","4098747","4098747","4098747","0.18326900899410248","0.18326900899410248","0.18326900899410248"
"61.926384","4099662","4099662","4099662","0.15503951907157898","0.15503951907157898","0.15503951907157898"
"61.975536","4102913","4102913","4102913","0.1476326286792755","0.1476326286792755","0.1476326286792755"
"61.979632","4103187","4103187","4103187","0.14302776753902435","0.14302776753902435","0.14302776753902435"
"61.980656","4103254","4103254","4103254","0.19698449969291687","0.19698449969291687","0.19698449969291687"
"61.998064","4104405","4104405","4104405","0.1637156754732132","0.1637156754732132","0.1637156754732132"
"62.012912","4105386","4105386","4105386","0.16062171757221222","0.16062171757221222","0.16062171757221222"
"62.02008","4105862","4105862","4105862","0.1503555029630661","0.1503555029630661","0.1503555029630661"
"62.023152","4106062","4106062","4106062","0.16946269571781158","0.16946269571781158","0.16946269571781158"
"62.030832","4106573","4106573","4106573","0.15427352488040924","0.15427352488040924","0.15427352488040924"
"62.05592","4108233","4108233","4108233","0.14215029776096344","0.14215029776096344","0.14215029776096344"
"62.059504","4108473","4108473","4108473","0.1252421736717224","0.1252421736717224","0.1252421736717224"
"62.066672","4108946","4108946","4108946","0.14547887444496155","0.14547887444496155","0.14547887444496155"
"62.06872","4109084","4109084","4109084","0.12611214816570282","0.12611214816570282","0.12611214816570282"
"62.072304","4109317","4109317","4109317","0.13910718262195587","0.13910718262195587","0.13910718262195587"
"62.095344","4110840","4110840","4110840","0.13520538806915283","0.13520538806915283","0.13520538806915283"
"62.105072","4111486","4111486","4111486","0.12489185482263565","0.12489185482263565","0.12489185482263565"
"62.108656","4111722","4111722","4111722","0.1533559411764145","0.1533559411764145","0.1533559411764145"
"62.10968","4111791","4111791","4111791","0.16731025278568268","0.16731025278568268","0.16731025278568268"
"62.113264","4112028","4112028","4112028","0.1659655123949051","0.1659655123949051","0.1659655123949051"
"62.131184","4113213","4113213","4113213","0.1885112226009369","0.1885112226009369","0.1885112226009369"
"62.182896","4116632","4116632","4116632","0.1662539839744568","0.1662539839744568","0.1662539839744568"
"62.192624","4117278","4117278","4117278","0.1424541175365448","0.1424541175365448","0.1424541175365448"
"62.224368","4119376","4119376","4119376","0.17920997738838196","0.17920997738838196","0.17920997738838196"
"62.22744","4119584","4119584","4119584","0.1537081003189087","0.1537081003189087","0.1537081003189087"
"62.241264","4120496","4120496","4120496","0.1915176510810852","0.1915176510810852","0.1915176510810852"
"62.2428","4120599","4120599","4120599","0.14909887313842773","0.14909887313842773","0.14909887313842773"
"62.259696","4121716","4121716","4121716","0.1985957771539688","0.1985957771539688","0.1985957771539688"
"62.30936","4125001","4125001","4125001","0.18249788880348206","0.18249788880348206","0.18249788880348206"
"62.3324","4126528","4126528","4126528","0.15027399361133575","0.15027399361133575","0.15027399361133575"
"62.362608","4128527","4128527","4128527","0.17711593210697174","0.17711593210697174","0.17711593210697174"
"62.36568","4128731","4128731","4128731","0.17628759145736694","0.17628759145736694","0.17628759145736694"
"62.36824","4128902","4128902","4128902","0.1430937796831131","0.1430937796831131","0.1430937796831131"
"62.387696","4130188","4130188","4130188","0.1948770135641098","0.1948770135641098","0.1948770135641098"
"62.41688","4132118","4132118","4132118","0.19092698395252228","0.19092698395252228","0.19092698395252228"
"62.417392","4132152","4132152","4132152","0.17025499045848846","0.17025499045848846","0.17025499045848846"
"62.417904","4132185","4132185","4132185","0.18091969192028046","0.18091969192028046","0.18091969192028046"
"62.424048","4132590","4132590","4132590","0.18151313066482544","0.18151313066482544","0.18151313066482544"
"62.433264","4133200","4133200","4133200","0.17360687255859375","0.17360687255859375","0.17360687255859375"
"62.44504","4133981","4133981","4133981","0.16097627580165863","0.16097627580165863","0.16097627580165863"
"62.456304","4134725","4134725","4134725","0.18310491740703583","0.18310491740703583","0.18310491740703583"
"62.51672","4138721","4138721","4138721","0.17592982947826385","0.17592982947826385","0.17592982947826385"
"62.547952","4140790","4140790","4140790","0.15351766347885132","0.15351766347885132","0.15351766347885132"
"62.55256","4141093","4141093","4141093","0.14897550642490387","0.14897550642490387","0.14897550642490387"
"62.56024","4141602","4141602","4141602","0.16053849458694458","0.16053849458694458","0.16053849458694458"
"62.561264","4141668","4141668","4141668","0.17036540806293488","0.17036540806293488","0.17036540806293488"
"62.561776","4141701","4141701","4141701","0.19067996740341187","0.19067996740341187","0.19067996740341187"
"62.617584","4145393","4145393","4145393","0.14521312713623047","0.14521312713623047","0.14521312713623047"
"62.623216","4145764","4145764","4145764","0.11325278878211975","0.11325278878211975","0.11325278878211975"
"62.655472","4147899","4147899","4147899","0.12577079236507416","0.12577079236507416","0.12577079236507416"
"62.668784","4148778","4148778","4148778","0.1708381623029709","0.1708381623029709","0.1708381623029709"
"62.707696","4151355","4151355","4151355","0.13558901846408844","0.13558901846408844","0.13558901846408844"
"62.738416","4153389","4153389","4153389","0.13674482703208923","0.13674482703208923","0.13674482703208923"
"62.745584","4153859","4153859","4153859","0.1684393733739853","0.1684393733739853","0.1684393733739853"
"62.748144","4154029","4154029","4154029","0.14387141168117523","0.14387141168117523","0.14387141168117523"
"62.753264","4154367","4154367","4154367","0.1664603054523468","0.1664603054523468","0.1664603054523468"
"62.77272","4155652","4155652","4155652","0.1795438677072525","0.1795438677072525","0.1795438677072525"
"62.773744","4155719","4155719","4155719","0.18870900571346283","0.18870900571346283","0.18870900571346283"
"62.791152","4156872","4156872","4156872","0.14133603870868683","0.14133603870868683","0.14133603870868683"
"62.850032","4160767","4160767","4160767","0.19080111384391785","0.19080111384391785","0.19080111384391785"
"62.851056","4160833","4160833","4160833","0.1441618949174881","0.1441618949174881","0.1441618949174881"
"62.949872","4167370","4167370","4167370","0.14855831861495972","0.14855831861495972","0.14855831861495972"
"62.957552","4167879","4167879","4167879","0.14595772325992584","0.14595772325992584","0.14595772325992584"
"62.960112","4168047","4168047","4168047","0.16900409758090973","0.16900409758090973","0.16900409758090973"
"62.980592","4169401","4169401","4169401","0.14471113681793213","0.14471113681793213","0.14471113681793213"
"63.009264","4171294","4171294","4171294","0.12198339402675629","0.12198339402675629","0.12198339402675629"
"63.042544","4173498","4173498","4173498","0.14416007697582245","0.14416007697582245","0.14416007697582245"
"63.043568","4173565","4173565","4173565","0.12772101163864136","0.12772101163864136","0.12772101163864136"
"63.091184","4176714","4176714","4176714","0.11597755551338196","0.11597755551338196","0.11597755551338196"
"63.130096","4179286","4179286","4179286","0.15938644111156464","0.15938644111156464","0.15938644111156464"
"63.206896","4184366","4184366","4184366","0.15600286424160004","0.15600286424160004","0.15600286424160004"
